"EPA Region","Submission Year","Submission Quarter","PWS ID","PWS Name","Primacy Agency Code","Contaminant Name","Sample Measure (mg/L)","Sampling Start Date","Sampling End Date","PWS Activity Code","PWS Type Code","Owner Type Description","Primacy Type Description","Population Served Count","Primary Source Code","PWS Deactivation Date","Season Begin Date","Season End Date","Is Wholesaler Ind","Is School Or Daycare Ind","Service Connections Count"
"07","2017","3","KS2011310","INMAN, CITY OF","KS","COPPER SUMMARY","1.6","01/01/2015","12/31/2017","A","CWS","Local government","State","1361","GW","-","-","-","N","N","555"
"07","2017","3","KS2011511","MARION CO RWD 4","KS","COPPER SUMMARY","1.5","07/01/2016","12/31/2016","A","CWS","Local government","State","1398","GWP","-","-","-","N","N","843"
"07","2017","3","KS2011511","MARION CO RWD 4","KS","COPPER SUMMARY","1.8","01/01/2017","06/30/2017","A","CWS","Local government","State","1398","GWP","-","-","-","N","N","843"
"07","2017","3","KS2012107","FONTANA, CITY OF","KS","COPPER SUMMARY","1.455","01/01/2015","12/31/2017","A","CWS","Local government","State","220","GW","-","-","-","N","N","106"
"07","2017","3","KS2012305","GLEN ELDER, CITY OF","KS","COPPER SUMMARY","1.6","01/01/2015","12/31/2017","A","CWS","Local government","State","431","GW","-","-","-","N","N","242"
"07","2017","3","KS2013911","SCRANTON, CITY OF","KS","COPPER SUMMARY","1.5","01/01/2016","12/31/2016","A","CWS","Local government","State","687","SWP","-","-","-","N","N","280"
"07","2017","3","KS2014304","OTTAWA CO RWD 1","KS","COPPER SUMMARY","1.35","01/01/2015","12/31/2017","A","CWS","Local government","State","198","GW","-","-","-","N","N","63"
"07","2017","3","KS2014708","GLADE, CITY OF","KS","COPPER SUMMARY","2.22","01/01/2014","12/31/2016","A","CWS","Local government","State","91","GW","-","-","-","N","N","46"
"07","2017","3","KS2017713","SHAWNEE CO RWD 2C","KS","COPPER SUMMARY","2.3","07/01/2016","12/31/2016","A","CWS","Local government","State","700","GW","-","-","-","N","N","568"
"07","2017","3","KS2017713","SHAWNEE CO RWD 2C","KS","COPPER SUMMARY","1.7","01/01/2017","06/30/2017","A","CWS","Local government","State","700","GW","-","-","-","N","N","568"
"07","2017","3","KS2020104","LINN, CITY OF","KS","COPPER SUMMARY","2.2","07/01/2016","12/31/2016","A","CWS","Local government","State","398","GW","-","-","-","N","N","187"
"07","2017","3","KS2020904","BONNER SPRINGS, CITY OF","KS","COPPER SUMMARY","1.6","01/01/2015","12/31/2017","A","CWS","Local government","State","7665","GUP","-","-","-","N","N","2715"
"04","2017","3","KY0202008","CARLISLE CO BOARD OF EDUCATION","KY","COPPER SUMMARY","2","01/01/2017","12/31/2017","A","NTNCWS","Local government","State","1050","GW","-","08-01","06-30","N","Y","1"
"04","2017","3","KY0202008","CARLISLE CO BOARD OF EDUCATION","KY","COPPER SUMMARY","1.64","07/01/2016","12/31/2016","A","NTNCWS","Local government","State","1050","GW","-","08-01","06-30","N","Y","1"
"06","2017","3","LA1015047","HIGHLAND WATER WORKS","LA","COPPER SUMMARY","1.4","01/01/2017","06/30/2017","A","CWS","Private","State","1008","GW","-","-","-","N","N","336"
"06","2017","3","LA1021002","COLUMBIA WATER SYSTEM","LA","COPPER SUMMARY","1.4","01/01/2014","12/31/2016","A","CWS","Local government","State","912","GW","-","-","-","N","N","304"
"06","2017","3","LA1031009","MANSFIELD WATER SYSTEM","LA","COPPER SUMMARY","3.3","07/01/2016","12/31/2016","A","CWS","Local government","State","6354","SW","-","-","-","Y","N","2701"
"06","2017","3","LA1031009","MANSFIELD WATER SYSTEM","LA","COPPER SUMMARY","4.1","01/01/2017","06/30/2017","A","CWS","Local government","State","6354","SW","-","-","-","Y","N","2701"
"06","2017","3","LA1035006","EAST CARROLL WS NORTH","LA","COPPER SUMMARY","2.3","07/01/2016","12/31/2016","A","CWS","Private","State","45","GWP","-","-","-","N","N","15"
"06","2017","3","LA1035006","EAST CARROLL WS NORTH","LA","COPPER SUMMARY","2","01/01/2017","06/30/2017","A","CWS","Private","State","45","GWP","-","-","-","N","N","15"
"06","2017","3","LA1043013","CENTRAL GRANT WATER SYSTEM","LA","COPPER SUMMARY","4.7","07/01/2016","12/31/2016","A","CWS","Local government","State","2250","GW","-","-","-","N","N","750"
"06","2017","3","LA1055147","TESI LEXINGTON HEIGHTS","LA","COPPER SUMMARY","5.4","01/01/2017","12/31/2017","A","CWS","Private","State","192","GW","-","-","-","N","N","64"
"06","2017","3","LA1055194","CITY OF BROUSSARD HWY 90 WATER SYSTEM","LA","COPPER SUMMARY","1.4","01/01/2016","12/31/2016","A","CWS","Local government","State","342","GW","-","-","-","N","N","114"
"06","2017","3","LA1067003","BASTROP WATER SYSTEM","LA","COPPER SUMMARY","1.9","10/01/2016","03/31/2017","A","CWS","Private","State","19686","GW","-","-","-","N","N","6562"
"06","2017","3","LA1067003","BASTROP WATER SYSTEM","LA","COPPER SUMMARY","1.4","01/01/2014","12/31/2016","A","CWS","Private","State","19686","GW","-","-","-","N","N","6562"
"06","2017","3","LA1083016","BCC DETENTION CENTER WS","LA","COPPER SUMMARY","1.5","01/01/2015","12/31/2017","A","CWS","Local government","State","150","GW","-","-","-","N","N","1"
"06","2017","3","LA1097032","GREENBRIAR PRAIRIE BASSE WATER SYSTEM","LA","COPPER SUMMARY","1.9","01/01/2017","06/30/2017","A","CWS","Private","State","1506","GW","-","-","-","N","N","502"
"06","2017","3","LA1097032","GREENBRIAR PRAIRIE BASSE WATER SYSTEM","LA","COPPER SUMMARY","2.4","07/01/2016","12/31/2016","A","CWS","Private","State","1506","GW","-","-","-","N","N","502"
"06","2017","3","LA1099009","UNITED WATER SYSTEM","LA","COPPER SUMMARY","1.6","07/01/2016","12/31/2016","A","CWS","Private","State","4114","GW","-","-","-","N","N","1338"
"06","2017","3","LA1099009","UNITED WATER SYSTEM","LA","COPPER SUMMARY","1.6","01/01/2017","06/30/2017","A","CWS","Private","State","4114","GW","-","-","-","N","N","1338"
"06","2017","3","LA1103128","ST TAM PARISH - LAKE HILLS VILLAGE","LA","COPPER SUMMARY","1.7","01/01/2014","12/31/2016","A","CWS","Private","State","88","GW","-","-","-","N","N","22"
"06","2017","3","LA1103181","ST TAM PARISH -NORTHRIDGE ESTATES","LA","COPPER SUMMARY","1.8","01/01/2015","12/31/2017","A","CWS","Private","State","666","GW","-","-","-","N","N","222"
"06","2017","3","LA1107004","ST JOSEPH WATER SYSTEM","LA","COPPER SUMMARY","1.4","01/01/2014","12/31/2016","A","CWS","Local government","State","1761","GW","-","-","-","Y","N","587"
"06","2017","3","LA1119035","ST JAMES WATER SYSTEM","LA","COPPER SUMMARY","1.4","01/01/2014","12/31/2016","A","CWS","Private","State","273","GW","-","-","-","N","N","91"
"06","2017","3","LA2045053","MORTON SALT INC WATER SYSTEM","LA","COPPER SUMMARY","1.6","07/01/2016","12/31/2016","A","NTNCWS","Private","State","250","GW","-","01-01","12-31","N","N","7"
"06","2017","3","LA2099043","ONEAL STEEL INC WATER SYSTEM","LA","COPPER SUMMARY","2.3","07/01/2016","12/31/2016","N","NTNCWS","Private","State","12","GW","05-DEC-2016","01-01","12-31","N","N","1"
"01","2017","3","MA1024001","SPORTS HAVEN MOBILE HOME PARK","MA","COPPER SUMMARY","2.39","07/01/2016","12/31/2016","A","CWS","Private","State","107","GW","-","-","-","N","N","51"
"01","2017","3","MA1058001","HUTCHINSON WATER COMPANY","MA","COPPER SUMMARY","2.13","01/01/2017","06/30/2017","A","CWS","Private","State","400","GW","-","-","-","N","N","123"
"01","2017","3","MA1058001","HUTCHINSON WATER COMPANY","MA","COPPER SUMMARY","2.2","07/01/2016","12/31/2016","A","CWS","Private","State","400","GW","-","-","-","N","N","123"
"01","2017","3","MA1253007","ROWE ELEMENTARY SCHOOL","MA","COPPER SUMMARY","3.1","01/01/2015","12/01/2017","A","NTNCWS","Local government","State","88","GW","-","01-01","12-31","N","Y","1"
"01","2017","3","MA2017000","AUBURN WATER DISTRICT","MA","COPPER SUMMARY","1.7","01/01/2016","12/31/2016","A","CWS","Local government","State","11763","SWP","-","-","-","N","N","4405"
"01","2017","3","MA2037021","60 AND 70 CODMAN HILL RD","MA","COPPER SUMMARY","1.825","01/01/2015","12/31/2017","A","NTNCWS","Private","State","300","GW","-","01-01","12-31","N","N","1"
"01","2017","3","MA2080004","SOUTHERN WORC. COUNTY ED. COLLABORATIVE","MA","COPPER SUMMARY","1.81","01/01/2015","12/31/2017","A","NTNCWS","Private","State","60","GW","-","01-01","12-31","N","Y","2"
"01","2017","3","MA2140010","HUBBARDSTON HOUSE APARTMENTS","MA","COPPER SUMMARY","4.18","01/01/2017","06/30/2017","A","CWS","Private","State","40","GW","-","-","-","N","N","2"
"01","2017","3","MA2140010","HUBBARDSTON HOUSE APARTMENTS","MA","COPPER SUMMARY","5.23","07/01/2016","12/31/2016","A","CWS","Private","State","40","GW","-","-","-","N","N","2"
"01","2017","3","MA3269028","LELAND FARMS","MA","COPPER SUMMARY","1.51","01/01/2016","12/31/2016","A","CWS","Private","State","25","GW","-","-","-","N","N","17"
"01","2017","3","MA4318056","MASSASOIT HILLS TRAILER PARK","MA","COPPER SUMMARY","2.615","01/01/2014","12/31/2016","A","CWS","Private","State","120","GW","-","-","-","N","N","120"
"01","2017","3","MA4334017","WESTPORT ELEM. SCHOOL","MA","COPPER SUMMARY","1.7","01/01/2017","06/30/2017","A","NTNCWS","Local government","State","650","GW","-","01-01","12-31","N","Y","2"
"03","2017","3","MD0050201","BENEDICTINE SCHOOL","MD","COPPER SUMMARY","2.6","01/01/2014","12/31/2016","A","CWS","Private","State","300","GW","-","-","-","N","Y","3"
"03","2017","3","MD1020115","OURISMAN AUTOMOTIVE","MD","COPPER SUMMARY","8.825","07/01/2016","12/31/2016","A","NTNCWS","Private","State","90","GW","-","01-01","12-31","N","N","2"
"03","2017","3","MD1030048","LIBERTY CHRISTIAN SCHOOL","MD","COPPER SUMMARY","1.4","01/01/2014","12/31/2016","A","NTNCWS","Private","State","320","GW","-","01-01","12-31","N","Y","1"
"03","2017","3","MD1030061","HILLENDALE COUNTRY CLUB","MD","COPPER SUMMARY","2.57","07/01/2016","12/31/2016","A","NTNCWS","Private","State","30","GW","-","01-01","12-31","N","N","4"
"03","2017","3","MD1070026","NAZARENE DAY CARE CENTER","MD","COPPER SUMMARY","1.75","07/01/2016","12/31/2016","A","NTNCWS","Private","State","100","GW","-","01-01","12-31","N","Y","3"
"03","2017","3","MD1100018","LONG FENCE COMPANY","MD","COPPER SUMMARY","1.7","07/01/2016","12/31/2016","A","NTNCWS","Private","State","60","GW","-","01-01","12-31","N","N","1"
"03","2017","3","MD1120026","MOUNTAIN CHRISTIAN CHURCH","MD","COPPER SUMMARY","1.96","01/01/2016","12/31/2016","A","NTNCWS","Private","State","346","GW","-","01-01","12-31","N","Y","1"
"03","2017","3","MD1120058","HELPING HANDS MINISTRIES AND DAY CARE","MD","COPPER SUMMARY","2.17","01/01/2016","12/31/2016","A","NTNCWS","Private","State","36","GW","-","01-01","12-31","N","Y","1"
"03","2017","3","MD1120064","HARFORD COMMUNITY COLLEGE","MD","COPPER SUMMARY","1.9","01/01/2016","12/31/2016","A","NTNCWS","State government","State","713","GW","-","01-01","12-31","N","N","1"
"03","2017","3","MD1121092","KLEINS SHOPRITE (CARDIFF) #555","MD","COPPER SUMMARY","2.07","01/01/2017","06/30/2017","A","NTNCWS","Private","State","25","GW","-","01-01","12-31","N","N","1"
"03","2017","3","MD1130014","PETER PAN LEARNING CENTER","MD","COPPER SUMMARY","3.09","01/01/2014","12/31/2016","A","NTNCWS","Private","State","80","GW","-","01-01","12-31","N","Y","1"
"03","2017","3","MD1220040","WICOMICO DAY SCHOOL","MD","COPPER SUMMARY","1.43","07/01/2016","12/31/2016","A","NTNCWS","Private","State","300","GW","-","01-01","12-31","N","Y","2"
"03","2017","3","MD1221127","SALISBURY-WICOMICO AIRPORT","MD","COPPER SUMMARY","1.39","01/01/2014","12/31/2016","A","NTNCWS","Local government","State","30","GW","-","01-01","12-31","N","N","1"
"01","2017","3","ME0000623","RSU 10 HARTFORD-SUMNER ELEMENTARY SCHOOL","ME","COPPER SUMMARY","2.75","01/01/2016","12/31/2016","A","NTNCWS","Local government","State","367","GW","-","01-01","12-31","N","Y","1"
"01","2017","3","ME0090427","DENNYSVILLE HOUSING","ME","COPPER SUMMARY","1.4","01/01/2014","12/31/2016","A","CWS","Private","State","43","GW","-","-","-","N","N","17"
"01","2017","3","ME0090550","FORT FAIRFIELD UTILITY DISTRICT","ME","COPPER SUMMARY","1.6","07/01/2016","12/31/2016","A","CWS","Local government","State","2135","SW","-","-","-","N","N","854"
"01","2017","3","ME0090550","FORT FAIRFIELD UTILITY DISTRICT","ME","COPPER SUMMARY","1.5","01/01/2014","12/31/2016","A","CWS","Local government","State","2135","SW","-","-","-","N","N","854"
"01","2017","3","ME0091220","OXFORD WATER DISTRICT","ME","COPPER SUMMARY","1.7","01/01/2015","12/31/2017","A","CWS","Local government","State","950","GW","-","-","-","N","N","380"
"01","2017","3","ME0091220","OXFORD WATER DISTRICT","ME","COPPER SUMMARY","1.7","01/01/2017","12/31/2019","A","CWS","Local government","State","950","GW","-","-","-","N","N","380"
"01","2017","3","ME0091416","SCARBOROUGH GARDENS","ME","COPPER SUMMARY","9","01/01/2014","12/31/2016","A","CWS","Private","State","45","GW","-","-","-","N","N","18"
"01","2017","3","ME0091600","WEST PARIS WATER DISTRICT","ME","COPPER SUMMARY","1.7","01/01/2014","12/31/2016","A","CWS","Local government","State","578","GW","-","-","-","N","N","231"
"01","2017","3","ME0092430","FOUNDATIONS EARLY LEARNING CENTER","ME","COPPER SUMMARY","2.8","01/01/2017","06/30/2017","A","NTNCWS","Private","State","50","GW","-","01-01","12-31","N","Y","1"
"01","2017","3","ME0092430","FOUNDATIONS EARLY LEARNING CENTER","ME","COPPER SUMMARY","3.09","07/01/2016","12/31/2016","A","NTNCWS","Private","State","50","GW","-","01-01","12-31","N","Y","1"
"01","2017","3","ME0092430","FOUNDATIONS EARLY LEARNING CENTER","ME","COPPER SUMMARY","2.5","01/01/2014","12/31/2016","A","NTNCWS","Private","State","50","GW","-","01-01","12-31","N","Y","1"
"01","2017","3","ME0092509","DAMARISCOTTA MONTESSORI SCHOOL","ME","COPPER SUMMARY","2","01/01/2017","12/31/2017","A","NTNCWS","Private","State","130","GW","-","01-01","12-31","N","Y","1"
"01","2017","3","ME0092629","KATAHDIN VALLEY HEALTH CENTER","ME","COPPER SUMMARY","2.25","07/01/2016","12/31/2016","A","NTNCWS","Private","State","25","GW","-","01-01","12-31","N","N","1"
"01","2017","3","ME0093881","COASTAL CHRISTIAN SCHOOL","ME","COPPER SUMMARY","2.4","01/01/2014","12/31/2016","A","NTNCWS","Private","State","155","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","MI0000794","BLUE SPRUCE APARTMENTS","MI","COPPER SUMMARY","3.08","01/01/2017","06/30/2017","A","CWS","Private","State","96","GW","-","-","-","N","N","48"
"05","2017","3","MI0001340","CHARLOTTE, CITY OF","MI","COPPER SUMMARY","1.64","01/01/2017","06/30/2017","A","CWS","Local government","State","9074","GW","-","-","-","N","N","3122"
"05","2017","3","MI0001340","CHARLOTTE, CITY OF","MI","COPPER SUMMARY","1.59","07/01/2016","12/31/2016","A","CWS","Local government","State","9074","GW","-","-","-","N","N","3122"
"05","2017","3","MI0001820","ELY TOWNSHIP-DIORITE","MI","COPPER SUMMARY","1.91","07/01/2016","12/31/2016","A","CWS","Local government","State","168","GW","-","-","-","N","N","67"
"05","2017","3","MI0001820","ELY TOWNSHIP-DIORITE","MI","COPPER SUMMARY","1.84","01/01/2017","06/30/2017","A","CWS","Local government","State","168","GW","-","-","-","N","N","67"
"05","2017","3","MI0003942","ISLAND LAKE APARTMENTS","MI","COPPER SUMMARY","1.46","01/01/2017","06/30/2017","A","CWS","Private","State","46","GW","-","-","-","N","N","3"
"05","2017","3","MI0007285","EAGLE POINTE CONDOMINIUMS","MI","COPPER SUMMARY","2.05","01/01/2014","12/31/2016","A","CWS","Private","State","90","GW","-","-","-","N","N","6"
"05","2017","3","MI0040323","STARLIGHT MOBILE HOME PARK","MI","COPPER SUMMARY","2.05","01/01/2016","12/31/2016","A","CWS","Private","State","79","GW","-","-","-","N","N","48"
"05","2017","3","MI0040327","SPRINGBROOK ESTATES MHC","MI","COPPER SUMMARY","2.25","01/01/2017","06/30/2017","A","CWS","Private","State","1008","GW","-","-","-","N","N","403"
"05","2017","3","MI0040327","SPRINGBROOK ESTATES MHC","MI","COPPER SUMMARY","1.71","07/01/2016","12/31/2016","A","CWS","Private","State","1008","GW","-","-","-","N","N","403"
"05","2017","3","MI0060425","THORNAPPLE MANOR","MI","COPPER SUMMARY","1.36","01/01/2015","12/31/2017","A","CWS","Local government","State","328","GW","-","-","-","N","N","1"
"05","2017","3","MI0320035","PULLMAN ELEMENTARY SCHOOL","MI","COPPER SUMMARY","1.56","07/01/2016","12/31/2016","A","NTNCWS","Private","State","115","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","MI0820155","FLEXFAB HASTINGS","MI","COPPER SUMMARY","1.782","07/01/2016","12/31/2016","A","NTNCWS","Private","State","350","GW","-","01-01","12-31","N","N","2"
"05","2017","3","MI1020176","NEW COVENANT CHRISTIAN ACADEMY","MI","COPPER SUMMARY","1.7","01/01/2017","06/30/2017","A","NTNCWS","Private","State","299","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","MI1320356","BARKER MANUFACTURING","MI","COPPER SUMMARY","1.45","01/01/2017","06/30/2017","A","NTNCWS","Private","State","55","GW","-","01-01","12-31","N","N","1"
"05","2017","3","MI4120027","ALTO ELEMENTARY SCHOOL","MI","COPPER SUMMARY","1.37","07/01/2016","12/31/2016","A","NTNCWS","Private","State","540","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","MI4120431","KENT POWER INC.","MI","COPPER SUMMARY","1.912","01/01/2017","06/30/2017","A","NTNCWS","Private","State","40","GW","-","01-01","12-31","N","N","1"
"05","2017","3","MI4620644","Suburban Chevrolet of Clinton LLC","MI","COPPER SUMMARY","92.14","07/01/2016","12/31/2016","A","NTNCWS","Private","State","60","GW","-","01-01","12-31","N","N","2"
"05","2017","3","MI4720122","SHEPHERD OF THE LAKE (DAYCARE)","MI","COPPER SUMMARY","2.66","07/01/2016","12/31/2016","A","NTNCWS","Private","State","170","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","MI5020201","ROMEO PROFESSIONAL CTR","MI","COPPER SUMMARY","2.688","07/01/2016","12/31/2016","A","NTNCWS","Private","State","34","GW","-","01-01","12-31","N","N","1"
"05","2017","3","MI6322587","MATHESON GASES","MI","COPPER SUMMARY","1.7","07/01/2016","12/31/2016","A","NTNCWS","Private","State","30","GW","-","01-01","12-31","N","N","1"
"05","2017","3","MI7020496","MIEDEMA PRODUCE","MI","COPPER SUMMARY","6.645","07/01/2016","12/31/2016","A","NTNCWS","Private","State","115","GW","-","01-01","12-31","N","N","1"
"05","2017","3","MN1100015","Crown College","MN","COPPER SUMMARY","2.2","01/01/2014","12/31/2016","A","CWS","Private","State","520","GW","-","-","-","N","N","4"
"05","2017","3","MN1180002","Brainerd","MN","COPPER SUMMARY","2.63","01/01/2017","12/31/2017","A","CWS","Local government","State","13590","GW","-","-","-","N","N","4675"
"05","2017","3","MN1180002","Brainerd","MN","COPPER SUMMARY","2.52","01/01/2016","12/31/2016","A","CWS","Local government","State","13590","GW","-","-","-","N","N","4675"
"05","2017","3","MN1210020","Osakis","MN","COPPER SUMMARY","1.48","07/01/2016","12/31/2016","A","CWS","Local government","State","1740","GW","-","-","-","N","N","688"
"05","2017","3","MN1240001","Albert Lea","MN","COPPER SUMMARY","1.41","01/01/2016","12/31/2016","A","CWS","Local government","State","18016","GW","-","-","-","N","N","7048"
"05","2017","3","MN1240001","Albert Lea","MN","COPPER SUMMARY","1.91","01/01/2017","12/31/2017","A","CWS","Local government","State","18016","GW","-","-","-","N","N","7048"
"05","2017","3","MN1270011","Edina","MN","COPPER SUMMARY","1.73","01/01/2014","12/31/2016","A","CWS","Local government","State","49050","GW","-","-","-","N","N","13973"
"05","2017","3","MN1270041","Orono","MN","COPPER SUMMARY","1.56","01/01/2016","12/31/2016","A","CWS","Local government","State","2970","GW","-","-","-","N","N","1025"
"05","2017","3","MN1310006","Coleraine","MN","COPPER SUMMARY","1.38","01/01/2014","12/31/2016","A","CWS","Local government","State","1114","GW","-","-","-","N","N","434"
"05","2017","3","MN1340016","Willmar","MN","COPPER SUMMARY","1.55","01/01/2014","12/31/2016","A","CWS","Local government","State","20400","GW","-","-","-","N","N","6364"
"05","2017","3","MN1400013","New Prague","MN","COPPER SUMMARY","1.35","01/01/2016","12/31/2016","A","CWS","Local government","State","7378","GW","-","-","-","N","N","2725"
"05","2017","3","MN1420010","Tracy","MN","COPPER SUMMARY","1.8","01/01/2014","12/31/2016","A","CWS","Local government","State","2154","GW","-","-","-","N","N","923"
"05","2017","3","MN1420010","Tracy","MN","COPPER SUMMARY","1.93","07/01/2016","12/31/2016","A","CWS","Local government","State","2154","GW","-","-","-","N","N","923"
"05","2017","3","MN1530010","Wilmont","MN","COPPER SUMMARY","1.43","01/01/2016","12/31/2016","A","CWS","Local government","State","339","GWP","-","-","-","N","N","170"
"05","2017","3","MN1530011","Worthington","MN","COPPER SUMMARY","1.39","01/01/2015","12/31/2017","A","CWS","Local government","State","12995","GW","-","-","-","N","N","4064"
"05","2017","3","MN1550035","Briarwood Subdivision","MN","COPPER SUMMARY","1.54","01/01/2014","12/31/2016","A","CWS","Private","State","90","GW","-","-","-","N","N","29"
"05","2017","3","MN1580008","Pine City","MN","COPPER SUMMARY","1.48","01/01/2017","06/30/2017","A","CWS","Local government","State","3127","GW","-","-","-","N","N","1127"
"05","2017","3","MN1580008","Pine City","MN","COPPER SUMMARY","3.53","07/01/2016","12/31/2016","A","CWS","Local government","State","3127","GW","-","-","-","N","N","1127"
"05","2017","3","MN1590005","Pipestone","MN","COPPER SUMMARY","1.91","01/01/2016","12/31/2016","A","CWS","Local government","State","4273","GW","-","-","-","N","N","1875"
"05","2017","3","MN1670003","Hills","MN","COPPER SUMMARY","1.59","07/01/2016","12/31/2016","A","CWS","Local government","State","686","GWP","-","-","-","N","N","281"
"05","2017","3","MN1720004","Gibbon","MN","COPPER SUMMARY","1.77","07/01/2016","12/31/2016","A","CWS","Local government","State","769","GW","-","-","-","N","N","392"
"05","2017","3","MN1720007","New Auburn","MN","COPPER SUMMARY","2.025","01/01/2014","12/31/2016","A","CWS","Local government","State","456","GW","-","-","-","N","N","180"
"05","2017","3","MN1730037","Sauk Centre","MN","COPPER SUMMARY","1.69","01/01/2014","12/31/2016","A","CWS","Local government","State","4317","GW","-","-","-","N","N","1676"
"05","2017","3","MN1760008","Benson","MN","COPPER SUMMARY","1.49","01/01/2017","06/30/2017","A","CWS","Local government","State","3240","GW","-","-","-","N","N","1442"
"05","2017","3","MN1760008","Benson","MN","COPPER SUMMARY","1.65","07/01/2016","12/31/2016","A","CWS","Local government","State","3240","GW","-","-","-","N","N","1442"
"05","2017","3","MN1800004","Wadena","MN","COPPER SUMMARY","1.38","01/01/2014","12/31/2016","A","CWS","Local government","State","4293","GW","-","-","-","N","N","1789"
"05","2017","3","MN1830004","Madelia","MN","COPPER SUMMARY","1.42","01/01/2016","12/31/2016","A","CWS","Local government","State","2319","GW","-","-","-","N","N","972"
"05","2017","3","MN5170020","Prime Pork","MN","COPPER SUMMARY","4.18","01/01/2017","06/30/2017","A","NTNCWS","Private","State","350","GW","-","01-01","12-31","N","N","1"
"05","2017","3","MN5240241","Renewable Energy Group","MN","COPPER SUMMARY","2.23","07/01/2016","12/31/2016","A","NTNCWS","Private","State","30","GW","-","01-01","12-31","N","N","3"
"05","2017","3","MN5271159","Step by Step Montessori","MN","COPPER SUMMARY","1.985","01/01/2014","12/31/2016","A","NTNCWS","Public/Private","State","193","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","MN5370051","Lac Qui Parle Valley School","MN","COPPER SUMMARY","1.5","07/01/2016","12/31/2016","A","NTNCWS","Local government","State","800","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","MN5370051","Lac Qui Parle Valley School","MN","COPPER SUMMARY","1.87","01/01/2017","06/30/2017","A","NTNCWS","Local government","State","800","GW","-","01-01","12-31","N","Y","1"
"07","2017","3","MO1010850","WESTBORO","MO","COPPER SUMMARY","1.795","01/01/2014","12/31/2016","A","CWS","Local government","State","168","GWP","-","-","-","N","N","78"
"07","2017","3","MO4010422","BOLLINGER CO PWSD  1","MO","COPPER SUMMARY","1.7084","01/01/2015","12/31/2017","A","CWS","Local government","State","146","GW","-","-","-","N","N","77"
"07","2017","3","MO6181967","SIX FLAGS ST LOUIS","MO","COPPER SUMMARY","10.6435","01/01/2014","12/31/2016","A","NTNCWS","Private","State","3200","GW","-","01-01","12-31","N","N","15"
"04","2017","3","MS0010005","BROADMOOR UTILITIES, INC","MS","COPPER SUMMARY","1.9997","01/01/2017","12/31/2017","A","CWS","Public/Private","State","1400","GW","-","-","-","N","N","485"
"04","2017","3","MS0010005","BROADMOOR UTILITIES, INC","MS","COPPER SUMMARY","1.531","01/01/2016","12/31/2016","A","CWS","Public/Private","State","1400","GW","-","-","-","N","N","485"
"04","2017","3","MS0030007","WILK-AMITE W/A #1-SOUTH","MS","COPPER SUMMARY","4.8287","07/01/2016","12/31/2016","A","CWS","Public/Private","State","1395","GW","-","-","-","N","N","806"
"04","2017","3","MS0030007","WILK-AMITE W/A #1-SOUTH","MS","COPPER SUMMARY","2.2896","01/01/2017","06/30/2017","A","CWS","Public/Private","State","1395","GW","-","-","-","N","N","806"
"04","2017","3","MS0140033","COAHOMA COMMUNITY COLLEGE","MS","COPPER SUMMARY","1.7213","01/01/2014","12/31/2016","A","CWS","State government","State","2000","GWP","-","-","-","N","N","50"
"04","2017","3","MS0350024","PORTERVILLE W/A-KEMPER SPRINGS","MS","COPPER SUMMARY","1.482","07/01/2016","12/31/2016","A","CWS","Public/Private","State","105","GW","-","-","-","N","N","40"
"04","2017","3","MS0510022","SOUTH NEWTON RURAL W/A #4","MS","COPPER SUMMARY","1.5959","07/01/2016","12/31/2016","A","CWS","Public/Private","State","575","GW","-","-","-","N","N","218"
"04","2017","3","MS0510022","SOUTH NEWTON RURAL W/A #4","MS","COPPER SUMMARY","2.4739","01/01/2017","06/30/2017","A","CWS","Public/Private","State","575","GW","-","-","-","N","N","218"
"04","2017","3","MS0600004","DARLING WATER ASSOCIATION","MS","COPPER SUMMARY","1.8023","01/01/2014","12/31/2016","A","CWS","Public/Private","State","300","GW","-","-","-","N","N","82"
"04","2017","3","MS0760010","WINTERVILLE WATER ASSOCIATION","MS","COPPER SUMMARY","2.573","01/01/2014","12/31/2016","A","CWS","Public/Private","State","145","GW","-","-","-","N","N","45"
"04","2017","3","MS0770002","CLARA WATER ASSOCIATION","MS","COPPER SUMMARY","1.7751","01/01/2017","06/30/2017","A","CWS","Public/Private","State","1716","GW","-","-","-","N","N","640"
"04","2017","3","MS0770002","CLARA WATER ASSOCIATION","MS","COPPER SUMMARY","1.4481","07/01/2016","12/31/2016","A","CWS","Public/Private","State","1716","GW","-","-","-","N","N","640"
"08","2017","3","MT0000216","FORT BENTON  CITY OF","MT","COPPER SUMMARY","2.06","01/01/2017","06/30/2017","A","CWS","Local government","State","1500","GW","-","-","-","N","N","745"
"08","2017","3","MT0000216","FORT BENTON  CITY OF","MT","COPPER SUMMARY","2.06","01/01/2014","12/31/2016","A","CWS","Local government","State","1500","GW","-","-","-","N","N","745"
